Symbol,Company,CurrentPrice,TotalScore,DividendYield,AvgYield2Y,MaxYield2Y,MarketCap,SizeCategory,SectorJP,SplitFlag,BuySignal,Problem,AvgGrowthRate,CumulativeDividend
3134.T,Hamee Corp.,265.0,67,0.08490566037735849,0.05377221068740176,0.09,4048253184.0,超小型,一般消費財・サービス,,☆,,0.492924513757847,累進
9733.T,Nagase Brothers Inc.,2330.0,79,0.06437768240343347,0.06146539338385164,0.06858710562414266,59681234944.0,小型,生活必需品,,〇,,0.1153846204733729,累進
8999.T,Grandy House Corporation,506.0,44,0.06324110671936758,0.0625157336584525,0.06876390671345464,14642911232.0,超小型,不動産,,〇,営業CF合計マイナス/ROE低い/EPS低い,0.1191607238708687,累進
417A.T,Unknown,1784.5,100,0.06164191650322219,0.03740346443046732,0.060689591870244995,357393072128.0,大型,生活必需品,Split,☆,,0.1254936100279516,累進
5161.T,"Nishikawa Rubber Co., Ltd.",3015.0,97,0.06069651741293532,0.08028673555118992,0.18749499530303115,107822489600.0,中型,一般消費財・サービス,,×,,0.3381332962034716,
3925.T,Double Standard Inc.,1180.0,71,0.059322033898305086,0.05060283409889398,0.060922541340295906,15556739072.0,超小型,情報技術,,◎,配当性向70%以上2回,0.3145946645946645,累進
2479.T,JTEC Corporation,227.0,72,0.05726872246696035,0.05273476610667523,0.05909090909090909,1822151680.0,超小型,情報技術,,◎,,0.5555555555555556,累進
6809.T,TOA Corporation,1576.0,87,0.05710659898477157,0.049447745848439806,0.07955651515854127,54923550720.0,小型,資本財・サービス,,△,,0.1420503811808159,
1418.T,"Interlife Holdings Co., Ltd.",527.0,76,0.056925996204933584,0.06569123866239925,0.11077815160595865,7886291456.0,超小型,資本財・サービス,,×,,0.2611111111111111,累進
1870.T,"Yahagi Construction Co.,Ltd.",1833.0,84,0.05455537370430987,0.04559034567598064,0.07687669015112356,78202085376.0,小型,資本財・サービス,,△,,0.1595071670643565,
6070.T,"Careerlink Co., Ltd.",2217.0,60,0.05412719891745602,0.05694427976802271,0.06643562697000989,26069229568.0,超小型,資本財・サービス,,×,,0.5502244668911335,累進
5195.T,"Bando Chemical Industries, Ltd.",2223.0,94,0.05398110661268556,0.04651723673435177,0.0606063135370566,90511212544.0,小型,資本財・サービス,,〇,,0.1684798296146696,
8881.T,"NISSHIN GROUP HOLDINGS Company, Limited",649.0,70,0.053929121725731895,0.05058563919834357,0.056451612903225805,29984366592.0,超小型,不動産,,◎,営業CF合計マイナス,0.1065937149270482,累進
4619.T,"Nihon Tokushu Toryo Co., Ltd.",2342.0,83,0.0533731853116994,0.06130094972609392,0.10724337910901069,49589420032.0,小型,一般消費財・サービス,,×,,0.1481186064547802,
2379.T,DIP Corporation,1798.0,87,0.052836484983314794,0.03690881586292673,0.05048088321307604,91097571328.0,小型,コミュニケーション・サービス,,☆,配当性向70%以上2回,0.1280723454003143,
7593.T,"Vt Holdings Co.,Ltd.",455.0,82,0.05274725274725275,0.03976360255380594,0.05622252748725769,52198572032.0,小型,一般消費財・サービス,,〇,自己資本比率低い,0.0467040829022911,累進
256A.T,TOBISHIMA HOLDINGS Inc.,1998.0,77,0.052552552552552555,0.0545274778055846,0.06442215525173205,37654253568.0,超小型,資本財・サービス,,×,,0.1928571428571428,累進
8130.T,Sangetsu Corporation,2956.0,100,0.05243572395128552,0.041540421389000104,0.05957090333690138,173435518976.0,中型,一般消費財・サービス,,〇,,0.1480835833773673,累進
6381.T,ANEST IWATA Corporation,1691.0,97,0.0514488468361916,0.04285712770060135,0.06645929826222641,66136096768.0,小型,資本財・サービス,,〇,,0.1392750187470684,累進
7949.T,"Komatsu Wall Industry Co., Ltd.",2541.0,92,0.05116096025186934,0.04529597383475996,0.08074393232806874,44459782144.0,小型,資本財・サービス,,△,,0.1545555479379009,累進
2168.T,Pasona Group Inc.,1472.0,51,0.050951086956521736,0.04443038383600527,0.05380200860832138,52069285888.0,小型,資本財・サービス,,〇,ROE低い/EPS低い,0.2679972723832373,累進
7508.T,G-7 Holdings Inc.,1385.0,97,0.05054151624548736,0.03570510633383123,0.03897116134060795,59064520704.0,小型,生活必需品,,☆,,0.1498664306768749,累進
5285.T,Yamax Corp.,1309.0,92,0.05042016806722689,0.04683197585255305,0.05536912751677853,12436407296.0,超小型,素材,,〇,,0.3531746031746032,
7608.T,"SK Japan Co.,Ltd.",754.0,84,0.050397877984084884,0.044231474661707924,0.06352578286687126,12549286912.0,超小型,一般消費財・サービス,Split,△,,0.2698458948458948,
1867.T,UEKI Corporation,2410.0,59,0.04979253112033195,0.05134715164683248,0.06366550739279955,15648902144.0,超小型,資本財・サービス,,×,,0.1080367163700496,累進
4743.T,ITFOR Inc.,1621.0,86,0.049352251696483655,0.036784761019686134,0.046560500128553936,42129342464.0,小型,情報技術,,☆,,0.181938552964263,
7914.T,"Kyodo Printing Co., Ltd.",1581.0,83,0.04933586337760911,0.043180291749883734,0.07239226196735028,43321724928.0,小型,資本財・サービス,,△,,0.1509479717813051,
5284.T,"Yamau Holdings Co., Ltd.",2230.0,89,0.04932735426008968,0.060645243163944706,0.08176472946584293,13359711232.0,超小型,素材,,×,,0.4892598829583075,累進
4783.T,"NCD Co., Ltd.",2434.0,90,0.049301561216105176,0.03359014125152123,0.04974795589406572,19101849600.0,超小型,情報技術,,◎,,0.3574126755804573,
9385.T,Shoei Corporation,711.0,82,0.04922644163150492,0.046493387134268226,0.05728890525981164,5424539136.0,超小型,コミュニケーション・サービス,,〇,,0.1301994301994301,累進
9709.T,"NCS&A Co., Ltd.",1180.0,89,0.04915254237288136,0.0481455141379948,0.08734501930561464,17679902720.0,超小型,情報技術,,△,,0.2215728715728715,累進
2767.T,Tsuburaya Fields Holdings Inc.,1425.0,88,0.04912280701754386,0.04052393815006544,0.05247376311844078,85908373504.0,小型,一般消費財・サービス,,〇,,0.4092592592592592,
9474.T,"Zenrin Co., Ltd.",856.0,86,0.04906542056074766,0.03530218120626924,0.053345895573414535,45218426880.0,小型,コミュニケーション・サービス,,◎,,0.0730105249159909,累進
8877.T,Eslead Corporation,4910.0,80,0.048879837067209775,0.037980563912457285,0.058396897776080224,75603697664.0,小型,不動産,,〇,営業CF合計マイナス,0.2926406926406926,累進
1717.T,Meiho Facility Works Ltd.,905.0,84,0.04861878453038674,0.04817191034797766,0.053375642196775,10629824512.0,超小型,資本財・サービス,,〇,,0.2521640590245241,
2136.T,HIP Corporation,1452.0,87,0.048209366391184574,0.05172950042544716,0.0625673860880745,5517527040.0,超小型,資本財・サービス,,×,,0.1903703703703703,
3393.T,"Startia Holdings,Inc.",3030.0,84,0.04785478547854786,0.04709064590424718,0.06956994361029961,27936630784.0,超小型,情報技術,,△,,0.5045763407372217,
8103.T,Meiwa Corporation,879.0,81,0.04778156996587031,0.059495498820232647,0.07417890175279736,33285588992.0,超小型,資本財・サービス,,×,,0.5244970365685104,
1799.T,Daiichi Kensetsu Corporation,3360.0,84,0.047619047619047616,0.051158282751855216,0.06339871047537246,58414710784.0,小型,資本財・サービス,,×,,0.2163133344505893,累進
6088.T,SIGMAXYZ Holdings Inc.,548.0,91,0.04744525547445255,0.03600552778633798,0.050387596899224806,42878775296.0,小型,資本財・サービス,,〇,,0.2586516878183544,累進
8097.T,"San-Ai Obbli Co., Ltd.",2111.0,87,0.04737091425864519,0.042425784962043474,0.06805874153970108,129210474496.0,中型,エネルギー,,△,,0.2206488358662272,累進
9990.T,Sac's Bar Holdings Inc.,745.0,81,0.04697986577181208,0.04396337710666723,0.04964539007092199,21414297600.0,超小型,一般消費財・サービス,,〇,,0.0493827160493827,
5351.T,"Shinagawa Refra Co., Ltd.",1917.0,86,0.046948356807511735,0.041450731312960495,0.06684632462627195,86976724992.0,小型,資本財・サービス,,△,,0.2707520874187541,
7246.T,"Press Kogyo Co., Ltd.",789.0,81,0.046894803548795945,0.047717453743062715,0.07874709937289602,77066829824.0,小型,一般消費財・サービス,,×,,0.237680516535335,
6737.T,EIZO Corporation,2346.0,78,0.04688832054560955,0.04136834082390896,0.06163040929942858,92588261376.0,小型,情報技術,,△,,0.1289973798676509,累進
8070.T,"Tokyo Sangyo Co., Ltd.",812.0,69,0.046798029556650245,0.03881716501945033,0.06309609120605932,21026934784.0,超小型,資本財・サービス,,〇,自己資本比率低い,0.1104650493539382,累進
4914.T,Takasago International Corporation,1116.0,86,0.04659498207885305,0.037373383335826064,0.059588613694968935,109683056640.0,中型,素材,Split,〇,,0.1511009454850034,
2181.T,"Persol Holdings Co.,Ltd.",247.6999969482422,90,0.046427130164248515,0.03578096077785804,0.04978792696601492,542276583424.0,大型,資本財・サービス,,〇,,0.2677446129136611,
5279.T,"Nihon Kogyo Co., Ltd.",1188.0,85,0.046296296296296294,0.047457063269832074,0.058776628899884394,3403570688.0,超小型,資本財・サービス,,×,,0.087037037037037,累進
5970.T,G-Tekt Corporation,2092.0,84,0.045889101338432124,0.04531344112070597,0.07053871240564617,87937056768.0,小型,一般消費財・サービス,,△,,0.1203356190595883,累進
2127.T,Nihon M&A Center Holdings Inc.,634.0,94,0.04574132492113565,0.03815321863297135,0.06166841635863457,196804313088.0,中型,金融,,△,,0.1727261988057735,累進
9698.T,"Creo Co.,Ltd.",1204.0,81,0.04568106312292359,0.04911039508126112,0.05356547706849172,9309086720.0,超小型,情報技術,,×,,0.166080586080586,
3918.T,"PCI Holdings, Inc.",1249.0,84,0.045636509207365894,0.04377241973303684,0.06124852527787987,12282791936.0,超小型,情報技術,,△,,0.0700191882987581,
7241.T,"Futaba Industrial Co., Ltd.",943.0,89,0.04559915164369035,0.04102788496445758,0.06620859535694958,84391370752.0,小型,一般消費財・サービス,,△,,0.5194194194194195,累進
1768.T,Sonec Corporation,1099.0,74,0.04549590536851683,0.04005454211128815,0.05065856129685917,8013988864.0,超小型,資本財・サービス,,〇,,0.143019943019943,累進
2918.T,"Warabeya Nichiyo Holdings Co., Ltd.",2643.0,87,0.04540295119182747,0.03598482694898198,0.05842409401595211,45107871744.0,小型,生活必需品,,〇,,0.1594276094276094,
1914.T,"Japan Foundation Engineering Co., Ltd.",667.0,82,0.044977511244377814,0.04390250001207078,0.047193661270645546,11926145024.0,超小型,資本財・サービス,,◎,,0.1423076923076923,累進
2733.T,Arata Corporation,2494.0,87,0.04490777866880513,0.02970330386592672,0.03970444165538329,81582743552.0,小型,一般消費財・サービス,,☆,,0.1559441839126889,累進
9658.T,Business Brain Showa-Ota Inc.,1004.0,84,0.044820717131474105,0.03587027648920449,0.055646776752672926,32228712448.0,超小型,情報技術,Split,〇,,0.2602589266038559,累進
3817.T,"SRA Holdings, Inc.",4465.0,92,0.04479283314669653,0.035210522259875005,0.049909334752766855,56157634560.0,小型,情報技術,,〇,,0.1189606689606689,
3139.T,"Lacto Japan Co., Ltd.",3310.0,70,0.04471299093655589,0.03376542060642655,0.05481972683619855,32349052928.0,超小型,生活必需品,,〇,営業CF合計マイナス,0.2819001417685628,累進
1719.T,Hazama Ando Corporation,1789.5,92,0.044705224923162895,0.04387005021207629,0.0768823512090822,275408224256.0,中型,資本財・サービス,,△,,0.2037698412698412,累進
7235.T,"Tokyo Radiator Mfg.Co.,Ltd.",1454.0,87,0.04470426409903714,0.050836307709323236,0.09049294070175101,13501321216.0,超小型,一般消費財・サービス,,×,,0.2314461682108741,
3861.T,Oji Holdings Corporation,805.2999877929688,81,0.04470383775698639,0.035513648456030306,0.054324255859817955,670385569792.0,大型,素材,,〇,現金比率低い,0.1385373885373885,累進
7240.T,NOK Corporation,2908.5,84,0.04469657899260787,0.042029464109444775,0.06929788659210245,463748235264.0,大型,一般消費財・サービス,,△,,0.1556878306878306,
8864.T,"Airport Facilities Co., Ltd.",942.0,92,0.044585987261146494,0.03652925185093118,0.05588891713858569,45874491392.0,小型,不動産,,〇,,0.1225285435811751,累進
1847.T,"Ichiken Co., Ltd.",2590.0,84,0.0444015444015444,0.04559349043295076,0.0672948708436238,37555335168.0,超小型,不動産,Split,×,,0.1973775017253277,
6183.T,"BELLSYSTEM24 Holdings, Inc.",1353.0,81,0.04434589800443459,0.03698788533068678,0.05591647294833574,99251003392.0,小型,資本財・サービス,,△,現金比率低い,0.0627798127798127,累進
7769.T,"Rhythm Co.,Ltd.",3785.0,90,0.04428005284015852,0.035466678018145806,0.04943952802359882,29657139200.0,超小型,一般消費財・サービス,,〇,,0.1164986636120656,累進
6345.T,Aichi Corporation,1361.0,86,0.0440852314474651,0.0381585066289265,0.05684936764580435,87736131584.0,小型,資本財・サービス,,△,,0.1644066922811162,累進
3023.T,Rasa Corporation,1815.0,82,0.0440771349862259,0.04030739542287824,0.06272173345601606,18982703104.0,超小型,素材,,△,,0.2305888235752293,
7937.T,"Tsutsumi Jewelry Co.,Ltd.",2613.0,80,0.0440107156525067,0.03500791122014377,0.047310592874342465,40473001984.0,小型,一般消費財・サービス,,〇,営業CF合計マイナス,0.1502645502645502,累進
8101.T,GSI Creos Corporation,2372.0,77,0.04384485666104553,0.048896379635411186,0.059793519183274996,28362608640.0,超小型,一般消費財・サービス,,×,,0.3181401925295307,累進
9651.T,"Japan Process Development Co., Ltd.",1734.0,72,0.04382929642445214,0.03947453473549817,0.05921687617275235,16470845440.0,超小型,情報技術,,△,,0.1671915738582405,累進
5021.T,"Cosmo Energy Holdings Co., Ltd.",3775.0,76,0.04370860927152318,0.04097840876039025,0.06614306020482583,596572241920.0,大型,エネルギー,Split,△,,0.3062830687830688,累進
8091.T,"Nichimo Co., Ltd.",2295.0,77,0.04357298474945534,0.038181563969120313,0.060854335193349124,19037911040.0,超小型,生活必需品,,△,,0.1958214624881291,累進
3353.T,"Medical Ikkou Group Co.,Ltd.",2760.0,87,0.043478260869565216,0.033263029398678874,0.04995884432849721,10318508032.0,超小型,資本財・サービス,,〇,,0.0627541757443718,
4094.T,"Nihon Kagaku Sangyo Co., Ltd.",2072.0,81,0.04343629343629344,0.040400724946054005,0.07250957805420831,41042800640.0,小型,素材,,△,ROE低い,0.2084928214904893,累進
4674.T,Cresco Ltd.,1474.0,92,0.04341926729986431,0.03470529469521427,0.053550160125392536,58209583104.0,小型,情報技術,,〇,,0.1775698302626945,
3183.T,"WIN-Partners Co., Ltd.",1244.0,90,0.04340836012861737,0.04399390505245172,0.04767629222993863,34153553920.0,超小型,ヘルスケア,,×,,0.1162957553059838,累進
3682.T,"Encourage Technologies Co., Ltd.",601.0,80,0.04326123128119801,0.04452436031045303,0.04928750020982685,4057504000.0,超小型,情報技術,,×,ROE低い/配当性向70%以上2回,0.0890123456790123,累進
6486.T,"Eagle Industry Co.,Ltd.",2897.0,90,0.043148084225060404,0.04174042956709254,0.0706774199165192,130028101632.0,中型,資本財・サービス,,△,,0.119634207572804,
6947.T,Zuken Inc.,4640.0,97,0.04310344827586207,0.028996591847194053,0.03627847984666674,94946279424.0,小型,情報技術,,☆,,0.2070579346346459,累進
9233.T,"Asia Air Survey Co., Ltd.",1138.0,72,0.04305799648506151,0.030167429875194343,0.045838343055198155,20637136896.0,超小型,資本財・サービス,,◎,,0.2579706434545144,累進
4611.T,"Dai Nippon Toryo Company, Limited",1350.0,79,0.04296296296296296,0.046284570693777595,0.049796201260721894,38273794048.0,超小型,素材,,×,ROE低い/配当性向70%以上2回,0.1325396825396825,累進
4752.T,Showa System Engineering Corporation,1540.0,87,0.04285714285714286,0.04300233507399133,0.04536082474226804,6348940800.0,超小型,情報技術,,×,,0.1549038389302081,
8860.T,Fuji Corporation Limited,747.0,85,0.0428380187416332,0.03729415357990798,0.05902874728900377,26595196928.0,超小型,不動産,,△,,0.0314339981006647,累進
3635.T,"Koei Tecmo Holdings Co., Ltd.",1543.0,91,0.04277381723914452,0.03845880184502158,0.04607329842931937,503635836928.0,大型,コミュニケーション・サービス,,〇,,0.1769714142339565,
2163.T,"Artner Co., Ltd.",1970.0,95,0.04263959390862944,0.03609434201001679,0.05581916914994134,20658743296.0,超小型,資本財・サービス,,△,,0.292122234483967,累進
1928.T,"Sekisui House, Ltd.",3381.0,95,0.04259094942324756,0.03431728006480613,0.04973394840737977,2165115584512.0,超大型,一般消費財・サービス,,〇,,0.1069814026087249,
6089.T,"Will Group, Inc.",1036.0,84,0.04247104247104247,0.04593187214267327,0.054623533864467874,23439771648.0,超小型,資本財・サービス,,×,,0.1908616264541243,累進
3231.T,"Nomura Real Estate Holdings, Inc.",943.7999877929688,70,0.04238186111184224,0.03437222127795773,0.04886520255553637,790997762048.0,大型,不動産,,〇,営業CF合計マイナス,0.1320587375347293,累進
5857.T,"ARE Holdings, Inc.",2951.0,82,0.04235852253473399,0.03888744583287544,0.06513485785899528,250528268288.0,中型,資本財・サービス,,△,現金比率低い,0.1559327195633331,
1518.T,"Mitsui Matsushima Holdings Co., Ltd.",1512.0,86,0.042328042328042326,0.03959548633231397,0.06036382331043673,55467884544.0,小型,エネルギー,Split,△,,0.373953823953824,
5911.T,Yokogawa Bridge Holdings Corp.,2839.0,77,0.042268404367735116,0.03480111731619923,0.05262166581801421,110749089792.0,中型,資本財・サービス,,〇,減収傾向,0.2537453015394191,累進
3766.T,"Systems Design Co., Ltd.",1310.0,82,0.04198473282442748,0.046357241779245606,0.05377010261813462,4426939392.0,超小型,情報技術,,×,,0.1835944919278252,
5714.T,"Dowa Holdings Co., Ltd.",8770.0,84,0.0419612314709236,0.04006275087646247,0.050810615334684485,517192712192.0,大型,素材,,〇,現金比率低い,0.0642025291148098,累進
9687.T,"KSK Co.,Ltd.",4315.0,77,0.04194669756662804,0.04137621210991548,0.047595120615524976,26133340160.0,超小型,情報技術,,〇,,0.1649442755825734,累進
5933.T,Alinco Incorporated,1057.0,81,0.041627246925260174,0.034387377045794316,0.05144935397123559,20856205312.0,超小型,情報技術,,〇,,0.0227089630598402,
7575.T,"Japan Lifeline Co., Ltd.",1300.0,88,0.04153846153846154,0.04030434893225335,0.04285714285714286,89867886592.0,小型,ヘルスケア,,◎,,0.3508550683483893,
4613.T,"Kansai Paint Co., Ltd.",2670.5,87,0.04119078824190227,0.03280440843811918,0.045746337307785906,463089795072.0,大型,素材,,〇,,0.1222300581426915,
4828.T,Business Engineering Corporation,1011.0,92,0.041147378832838775,0.02970576335372795,0.04401304061414537,58155458560.0,小型,情報技術,Split,◎,,0.3877148071730962,
3834.T,"Asahi Net, Inc.",609.0,90,0.041050903119868636,0.029985589763911313,0.0415655392453886,15702065152.0,超小型,コミュニケーション・サービス,,◎,,0.0378999929286376,累進
8739.T,"SPARX Group Co., Ltd.",2194.0,94,0.04102096627164995,0.05248149877315306,0.058658016476245044,85399986176.0,小型,金融,,×,,0.1691117524450857,
1964.T,"Chugai Ro Co., Ltd.",4055.0,80,0.04093711467324291,0.0438547703235755,0.054387126397222006,28334956544.0,超小型,資本財・サービス,,×,営業CF合計マイナス,0.139021164021164,
8016.T,"Onward Holdings Co., Ltd.",736.0,91,0.04076086956521739,0.048069228664390735,0.08063191027288505,98882977792.0,小型,一般消費財・サービス,,×,,0.0185185185185185,
8425.T,"Mizuho Leasing Company, Limited",1257.0,78,0.0405727923627685,0.03630297608765007,0.05860322093198579,349392961536.0,大型,金融,,△,営業CF合計マイナス/自己資本比率低い,0.1815856467974568,累進
8803.T,"Heiwa Real Estate Co., Ltd.",2427.0,77,0.0403790688092295,0.03510555159976632,0.04406502101209943,159493603328.0,中型,不動産,,〇,自己資本比率低い,0.2394456848975797,累進
3953.T,"Ohmura Shigyo Co.,Ltd.",744.0,65,0.04032258064516129,0.054623306448522105,0.07373634916681616,2635629824.0,超小型,一般消費財・サービス,,×,,0.2962962962962963,累進
9360.T,Suzuyo Shinwart Corporation,2731.0,90,0.040278286341999266,0.04025282742386281,0.048811106486372935,7769536512.0,超小型,情報技術,,〇,,0.3037037037037037,累進
4410.T,"Harima Chemicals Group, Inc.",1045.0,71,0.04019138755980861,0.03870224152776046,0.05782069792565658,25452726272.0,超小型,素材,,△,,0.1329233044296565,累進
4290.T,Prestige International Inc.,647.0,97,0.0401854714064915,0.030749929430786672,0.04387448085167051,79830253568.0,小型,資本財・サービス,,〇,,0.2471342173096559,累進
4765.T,"SBI Global Asset Management Co., Ltd.",567.0,88,0.040123456790123455,0.03099372541274226,0.04016630921680743,77454524416.0,小型,金融,,◎,配当性向70%以上2回,0.1732243154977707,
9795.T,"Step Co.,Ltd.",2235.0,72,0.03982102908277405,0.029927706817033453,0.04291957922885168,34660589568.0,超小型,生活必需品,,〇,,0.1321266230798693,累進
3771.T,"System Research Co.,Ltd.",1759.0,95,0.039795338260375214,0.04132939047820708,0.0482974158642154,28592459776.0,超小型,情報技術,,×,,0.2763668430335097,累進
8041.T,OUG Holdings Inc.,4200.0,84,0.03976190476190476,0.038856943751487266,0.044410977620381556,22588901376.0,超小型,生活必需品,,〇,現金比率低い,0.0616931216931216,
6458.T,Sinko Industries Ltd.,1259.0,92,0.03971405877680699,0.03571625693686456,0.05172657278062507,84201234432.0,小型,資本財・サービス,,△,,0.1997092863621481,
9997.T,"Belluna Co., Ltd.",959.0,86,0.03962460896767466,0.03146538251282595,0.04073786814304577,90981171200.0,小型,一般消費財・サービス,,◎,,0.1022410509641692,累進
7164.T,"ZENKOKU HOSHO Co.,Ltd.",3030.0,100,0.039603960396039604,0.04071202446714606,0.060804079926079065,398585135104.0,大型,金融,,×,,0.2223966415008147,累進
9364.T,"Kamigumi Co., Ltd.",5179.0,89,0.0395829310677737,0.036302416445030655,0.05522603478624736,471688675328.0,大型,資本財・サービス,,△,,0.2533561260113199,累進
4540.T,Tsumura & Co.,3739.0,95,0.03931532495319604,0.03041470864094916,0.04244588046612931,277980020736.0,中型,ヘルスケア,,〇,,0.1067346003035669,累進
1925.T,"Daiwa House Industry Co., Ltd.",4452.0,90,0.03930817610062893,0.027747455849425978,0.03521784998265401,2739991478272.0,超大型,不動産,,☆,,0.0715211590844793,
2292.T,S Foods Inc.,2650.0,92,0.03924528301886793,0.030228547643713813,0.044242649516819825,83522453504.0,小型,生活必需品,,〇,,0.1311467109860724,累進
5280.T,"Yoshicon Co.,Ltd.",2166.0,59,0.039242843951985226,0.041663791481166564,0.05492897229716646,14536908800.0,超小型,不動産,,×,,0.1410963376802588,累進
4838.T,Space Shower Skiyaki Holdings Inc.,638.0,95,0.03918495297805643,0.03257167820041458,0.040453074433656956,10200032256.0,超小型,コミュニケーション・サービス,,◎,,0.0333333333333333,累進
9368.T,"Kimura Unity Co., Ltd.",871.0,84,0.03903559127439724,0.03290895243038731,0.05009386941883102,35779690496.0,超小型,資本財・サービス,Split,△,,0.2142057961141797,累進
6365.T,DMW Corporation,5390.0,72,0.03896103896103896,0.0367580122636967,0.054972918239346934,22495217664.0,超小型,資本財・サービス,,△,,0.1564786072103145,累進
3177.T,"Arigatou Services Company, Limited",3475.0,82,0.03884892086330935,0.04257381938585861,0.04829499353429114,3272503040.0,超小型,一般消費財・サービス,,×,,0.0360097709117316,
9845.T,Parker Corporation,1365.0,87,0.03882783882783883,0.03171239262915971,0.04311713932967956,33913503744.0,超小型,資本財・サービス,,〇,,0.1888212975279044,
2659.T,"SAN-A CO.,LTD.",3220.0,77,0.03881987577639751,0.03640723914616616,0.044742784046331155,195650093056.0,中型,一般消費財・サービス,,〇,,0.171679821093711,累進
4547.T,"Kissei Pharmaceutical Co., Ltd.",4125.0,83,0.03878787878787879,0.02830199964851506,0.033779112827859045,168916664320.0,中型,ヘルスケア,,☆,営業CF合計マイナス,0.1145825891260792,累進
4299.T,"HIMACS, Ltd.",1186.0,95,0.0387858347386172,0.0303410851481633,0.04387752642587232,12361621504.0,超小型,情報技術,,〇,,0.1341078905630053,累進
7458.T,"Daiichikosho Co., Ltd.",1734.0,95,0.03863898500576701,0.03056333978500161,0.038670854993403635,172897861632.0,中型,一般消費財・サービス,,◎,,0.0060531628501146,
1815.T,Tekken Corporation,4420.0,69,0.038461538461538464,0.044179064265400546,0.05870513928420218,61156769792.0,小型,資本財・サービス,,×,営業CF合計マイナス,0.2818518518518519,累進
7990.T,"Globeride, Inc.",2343.0,84,0.03841229193341869,0.034274068867309826,0.05322620825105599,49405747200.0,小型,一般消費財・サービス,,△,,0.1629505759940542,累進
3352.T,"Buffalo Co.,Ltd.",1694.0,80,0.03837072018890201,0.035972190914095134,0.05533154290823139,3885373696.0,超小型,一般消費財・サービス,,△,,0.0896825396825396,
6995.T,"Tokai Rika Co., Ltd.",2999.0,84,0.0383461153717906,0.035594475020486765,0.056051544796240034,256182976512.0,中型,一般消費財・サービス,,△,,0.0737231182795699,
4763.T,"CREEK & RIVER Co., Ltd.",1306.0,95,0.03828483920367534,0.03399485654728847,0.041220115416323165,27040772096.0,超小型,資本財・サービス,,〇,,0.208146277590722,累進
4362.T,"Nippon Fine Chemical Co., Ltd.",2572.0,84,0.038102643856920686,0.03143482366846916,0.04822225089168291,56207478784.0,小型,素材,,〇,,0.1597833666462692,累進
7483.T,"Doshisha Co.,Ltd.",2887.0,95,0.03810183581572567,0.03214067627364188,0.04973058234637174,102726131712.0,中型,資本財・サービス,,△,,0.0764369889369889,累進
5011.T,"Nichireki Group Co., Ltd.",2102.0,81,0.038058991436726926,0.028303110933377826,0.04115473649658877,60097863680.0,小型,資本財・サービス,,〇,,0.1985871670192499,
8066.T,Mitani Corporation,2550.0,95,0.03803921568627451,0.03326031358050614,0.04895188089646298,209645813760.0,中型,資本財・サービス,,△,,0.3052840989028094,
3835.T,"eBASE Co.,Ltd.",401.0,86,0.03790523690773067,0.03476732670665957,0.039536371976886864,17577494528.0,超小型,情報技術,,◎,,0.2798181517455955,
8014.T,"Chori Co., Ltd.",3880.0,84,0.03788659793814433,0.03586035740577877,0.06272508321717077,94885093376.0,小型,資本財・サービス,,△,,0.1973117128388142,
6294.T,Okada Aiyon Corporation,1980.0,76,0.03787878787878788,0.03944634278300985,0.04563703781440169,15816558592.0,超小型,資本財・サービス,,×,,0.1645083451687825,累進
3580.T,"KOMATSU MATERE Co.,Ltd.",713.0,85,0.037868162692847124,0.027571427626211703,0.03945619648466596,26821345280.0,超小型,一般消費財・サービス,,◎,ROE低い,0.098003848003848,累進
8793.T,NEC Capital Solutions Limited,3980.0,62,0.03768844221105527,0.03126163384052615,0.047081390574618256,85532983296.0,小型,資本財・サービス,,〇,営業CF合計マイナス/自己資本比率低い,0.1641005084504146,累進
9310.T,Japan Transcity Corporation,1142.0,81,0.03765323992994746,0.03526882741017005,0.05684815926258795,69659025408.0,小型,資本財・サービス,,△,,0.2051449141874674,
9639.T,"Sankyo Frontier Co.,Ltd.",2262.0,91,0.03757736516357206,0.033596263338119964,0.04781222605146969,50273067008.0,小型,不動産,,△,,0.0973492606557122,累進
8725.T,"MS&AD Insurance Group Holdings, Inc.",4260.0,82,0.03755868544600939,0.03758586000978519,0.06076249814567571,6149670174720.0,超大型,金融,,×,,0.1896786411748169,累進
4709.T,ID Holdings Corporation,1070.0,90,0.037383177570093455,0.035873920264642666,0.055450924163736925,35986751488.0,超小型,情報技術,Split,△,,0.2335483520358294,
3176.T,"Sanyo Trading Co., Ltd.",791.0,66,0.03729456384323641,0.03135619367557056,0.047009911723523604,89704243200.0,小型,資本財・サービス,Split,△,,0.1017434421500669,累進
6488.T,Yoshitake Inc.,939.0,87,0.03727369542066028,0.03943821211531745,0.046536606518520734,11878455296.0,超小型,資本財・サービス,,×,,0.1530460334872099,
7819.T,SHOBIDO Corporation,886.0,77,0.03724604966139955,0.03447240204636941,0.05923302635803306,10943966208.0,超小型,生活必需品,,△,,0.1407605466428995,累進
7921.T,Takara & Company Ltd.,3230.0,79,0.03715170278637771,0.03210315437967543,0.05233904296106318,40981917696.0,小型,資本財・サービス,,△,,0.1279777050896332,累進
4206.T,"Aica Kogyo Company, Limited",3719.0,94,0.037106749126109166,0.031699995790151925,0.04508313441152394,233550462976.0,中型,資本財・サービス,,〇,,0.0954000513398588,累進
